"rank","track","artist","billed_artist_count","is_collaboration","spotify_streams_total","daily_streams","daily_streams_rank","daily_stream_share_pct"
619,352,188,1,1,-0.563811717697126,0.420621201365646,126,3.03617489259285
620,90,377,2,2,-0.5644026687128,-0.565687457652682,556,-0.493857961612826
621,655,253,1,1,-0.564865466205816,0.63104966451397,96,3.79981465289041
622,297,282,1,1,-0.565282206117002,-0.66321696494965,642,-0.842358654107112
623,302,174,1,1,-0.565329333572555,-0.441570162195996,447,-0.0463002247403206
624,140,98,1,1,-0.566362942431307,-0.0852817311724361,251,1.23693875925026
625,582,275,1,1,-0.566541134237122,-0.102739666004936,255,1.17480297686756
626,567,384,1,1,-0.566639765028139,-0.687153733375544,668,-0.927007401121227
627,485,118,1,1,-0.567336951612911,-0.402822168070234,424,0.0977827489007274
628,163,106,1,1,-0.568404859081047,-0.708047217359031,687,-1.00175044369752
629,439,350,1,1,-0.57042487223498,-0.648056580553131,624,-0.782924427480179
630,597,193,1,1,-0.571492813437873,-0.706986809465502,686,-0.996347332185982
631,327,43,1,1,-0.571651790889942,-0.727460009832651,707,-1.07018985617702
632,598,252,1,1,-0.572560788375523,-0.492538710704509,490,-0.215597718768552
633,257,290,1,1,-0.573009581125126,-0.625999234247476,608,-0.700076717636576
634,554,238,1,1,-0.574433255340765,-0.553113433972089,546,-0.432622697815381
635,197,394,1,1,-0.574504430858821,-0.604836337689413,593,-0.621731600719257
636,526,397,2,2,-0.574560025738385,-0.50634556632636,500,-0.261524166616636
637,362,240,1,1,-0.57520213310345,-0.751722228648633,719,-1.1575401589469
638,488,315,1,1,-0.575242190717782,-0.421724154302459,437,0.0482542267116173
639,381,25,1,1,-0.577249644903604,-0.66924103011716,647,-0.854065395715447
640,641,45,1,1,-0.578302053660515,-0.630184828006083,611,-0.709982422074399
641,178,336,1,1,-0.579340279361727,-0.212155656092179,305,0.83080487729956
642,577,39,1,1,-0.579450794425715,-0.406290046730171,425,0.115793120605858
643,644,149,1,1,-0.57958758886542,-0.676944074449426,658,-0.880180434687887
644,205,165,2,2,-0.579964150680999,-0.541339026812837,537,-0.380392619870501
645,406,12,1,1,-0.580199884343784,-0.471127954577836,470,-0.121043267316614
646,686,170,1,1,-0.580760927087737,-0.151805084086646,280,1.05863607936947
647,377,12,1,1,-0.580847866375821,-0.764707914743177,724,-1.20346660679499
648,267,301,1,1,-0.581088130134548,-0.689643105564622,671,-0.926106882535971
649,470,378,1,1,-0.581518869969897,0.00483138677161411,218,1.64127160403046
650,473,269,1,1,-0.581840704371091,-0.396972682251048,418,0.156316456942403
651,546,32,1,1,-0.581865981342599,-0.727572085463675,708,-1.06568726325074
652,59,335,1,1,-0.582767219834066,-0.658477458937716,638,-0.809939985037876
653,369,218,1,1,-0.583899594422862,-0.773867942278748,730,-1.23678579444948
654,442,154,1,1,-0.583909902800756,-0.294654097028424,354,0.542638930017464
655,69,357,1,1,-0.583953859189149,-0.595764677478303,583,-0.575805152871173
656,311,216,1,1,-0.584770192116455,-0.770831123738132,728,-1.2259795714264
657,95,101,1,1,-0.584977733160876,-0.654235827363597,631,-0.791929613332745
658,340,26,1,1,-0.585347249231489,-0.557208505105638,549,-0.429921142059611
659,490,24,1,1,-0.5859895782821,-0.738781803866617,714,-1.10621059958728
660,391,140,2,2,-0.589844593543983,-0.366175592026161,400,0.294095800486656
661,35,305,1,1,-0.589994978271515,-0.695699500241082,676,-0.942316217070589
662,98,218,1,1,-0.591533866320869,-0.770613438377875,727,-1.22327801567063
663,26,126,1,1,-0.591889305359304,-0.275165869033923,341,0.643497011566197
664,637,288,1,1,-0.592334917403246,-0.355892652879759,393,0.340922766919996
665,483,287,1,1,-0.594596143708355,-0.652931870502651,630,-0.77752131596864
666,631,361,1,1,-0.595780344522431,-0.604519508501712,592,-0.592915005991047
667,264,16,1,1,-0.598350566744064,-0.361470570823773,397,0.338221211164227
668,202,372,1,1,-0.599037305192662,-0.519234263894057,513,-0.262424685201893
669,510,66,1,1,-0.599274846074573,-0.714235085371884,693,-1.00715355520906
670,187,372,1,1,-0.599393505672756,-0.512007540993641,507,-0.233608090473683
671,249,92,1,1,-0.599778573466354,-0.613453229474639,597,-0.620831082134
672,368,308,1,1,-0.599962996563716,-0.329287622315268,374,0.466094850270657
673,639,212,1,1,-0.600861984464964,-0.560575084637535,553,-0.41731388186602
674,152,330,1,1,-0.601563999939241,-0.509451354486067,504,-0.220100311694835
675,131,284,1,1,-0.60319785614885,-0.571989556597155,560,-0.456936699617308
676,435,83,1,1,-0.603808407058351,-0.313991453981164,366,0.538136337091181
677,238,205,1,1,-0.604908169775613,-0.651164524013435,627,-0.760411462848765
678,31,321,1,1,-0.60543846569817,-0.406850424885288,426,0.185133051670613
679,58,366,1,1,-0.60765114286868,-0.112457916395027,262,1.33419476645797
680,41,4,1,1,-0.608976258582067,-0.573991830851401,562,-0.455135662446795
681,322,220,1,1,-0.609059424396617,-0.711269391750956,689,-0.989143183503929
682,592,62,1,1,-0.609161346736068,-0.731242562379693,709,-1.06748830042125
683,713,340,1,1,-0.609701435376662,-0.708096789272753,688,-0.976535923310338
684,269,338,1,1,-0.609805420355542,-0.591876515202028,580,-0.523575074926293
685,685,112,1,1,-0.610809477567146,-0.773010132641299,729,-1.22958164576743
686,268,4,1,1,-0.612368910083524,-0.536267604509025,532,-0.302047502953181
687,309,398,1,1,-0.613248100501655,-0.00642574824445321,221,1.77995146615996
688,662,319,1,1,-0.614113686174205,-0.749635897671119,717,-1.136828231486
689,476,5,1,1,-0.614252316748542,-0.331272654164741,376,0.508419223777715
690,709,174,1,1,-0.614339771696484,-0.386672500699873,411,0.290493726145629
691,376,249,1,1,-0.614475380600442,-0.602282306482436,588,-0.557794781166042
692,512,286,1,1,-0.61559820343375,-0.166137833054068,287,1.16399675384448
693,21,61,1,1,-0.618227553045932,-0.51518876467423,509,-0.206592532915987
694,350,115,1,1,-0.618320092303681,-0.705766909327823,685,-0.962127625946233
695,137,215,1,1,-0.618661738645747,-0.34306861432996,381,0.476901073293735
696,530,131,1,1,-0.619764691707173,-0.391116730530073,412,0.289593207560373
697,600,199,1,1,-0.620323479041657,-0.52193054494041,519,-0.2291054975474
698,337,25,1,1,-0.62043608566058,-0.671529959350755,653,-0.824348282401981
699,532,203,1,1,-0.620881953124825,-0.73379012768488,710,-1.07199089334753
700,723,255,1,1,-0.622551664561892,-0.435800422498885,441,0.120295713532141
701,143,290,1,1,-0.622639452038153,-0.670706634522852,651,-0.818945170890441
702,123,132,1,1,-0.623799060214363,-0.715929151640815,696,-0.999048887941751
703,395,175,1,1,-0.624227891626315,-0.450307750814633,456,0.0671651170020048
704,223,168,1,1,-0.625218069395032,-0.741197895835411,716,-1.09900645090523
705,203,319,1,1,-0.625810172211696,-0.722815337046968,704,-1.02516392691419
706,292,374,2,2,-0.62671202274804,-0.47226164269165,471,-0.0147820742563413
707,226,255,1,1,-0.627188887634733,-0.68914307582621,670,-0.888285101955196
708,204,52,1,1,-0.627783824170986,-0.632001746409021,612,-0.656851825544262
709,345,208,1,1,-0.629298509941806,-0.722108398451282,703,-1.02066133398791
710,87,109,1,1,-0.629904448828097,-0.714885986152059,694,-0.990944220674442
711,215,165,2,2,-0.630116842858278,-0.65610016237966,635,-0.752306795581456
712,102,165,2,2,-0.630402590707966,-0.414036197074369,431,0.231059499518697
713,183,310,1,1,-0.631877291153219,-0.494984976881655,492,-0.0940277097589178
714,296,393,1,1,-0.633040407744159,-0.751185558800078,718,-1.136828231486
715,719,151,1,1,-0.633809295145346,-0.510628148611814,506,-0.152561417800594
716,353,222,1,1,-0.63386358882714,-0.292132395330397,351,0.740753018773905
717,86,320,1,1,-0.633885212806388,-0.618688454623793,602,-0.59471604316156
718,579,138,1,1,-0.634770885117117,-0.766304992485261,725,-1.19806349528345
719,103,154,1,1,-0.634963192509118,-0.528284371099201,522,-0.222801867450605
720,525,306,1,1,-0.63516097938951,-0.467035038744883,466,0.0293433364212296
721,722,255,1,1,-0.636116415177751,-0.575304408914733,565,-0.412811288939737
722,420,224,1,1,-0.637537535190358,-0.680879653338827,663,-0.845960728448138
723,68,286,1,1,-0.63989362845145,-0.250925203223908,329,0.937066070359833
724,551,60,2,2,-0.640318917713915,-0.723117079130493,705,-1.01795977823214
725,77,349,1,1,-0.640424252083075,-0.495614324655864,493,-0.0751168194685303
726,75,27,1,1,-0.640471331346118,-0.684306581287428,666,-0.856766951471216
727,153,219,1,1,-0.641120821803719,-0.713495817267248,691,-0.977436441895594
728,500,350,1,1,-0.641286242594378,-0.705316451503133,684,-0.943216735655845
729,128,23,1,1,-0.641369615636721,-0.490178656551226,488,-0.0499022990813469
730,706,151,1,1,-0.642963500978515,-0.571028292531069,559,-0.383094175626271
